順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
115,2011.207,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
119,2007.914,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,でんき,いのちのたま,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,オボンのみ,0235-00,ドーブル,,ノーマル,,一般,じめん,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0861-00,オーロンゲ,,あく,フェアリー,一般,じめん,ひかりのねんど,0970-00,キラフロル,,いわ,どく,一般,じめん,パワフルハーブ
120,2007.684,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ドラゴン,こだわりメガネ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,1001-00,チオンジェン,,あく,くさ,準伝説,ほのお,たべのこし
121,2006.962,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0727-00,ガオガエン,,ほのお,あく,一般,くさ,とつげきチョッキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,こだわりハチマキ
122,2005.248,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,こだわりハチマキ
124,2004.855,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,0980-00,ドオー,,どく,じめん,一般,はがね,たべのこし,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
127,2003.792,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,でんき,たべのこし,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,ゴツゴツメット,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ふうせん,1003-00,ディンルー,,あく,じめん,準伝説,ひこう,アッキのみ
131,2002.791,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりメガネ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,じめん,くちたけん,0861-00,オーロンゲ,,あく,フェアリー,一般,じめん,たべのこし,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ
132,2002.174,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,いのちのたま,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,0984-00,イダイナキバ,,じめん,かくとう,パラドックス,あく,ブーストエナジー,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ
133,2001.828,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,はがね,いかさまダイス,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,パワフルハーブ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,1003-00,ディンルー,,あく,じめん,準伝説,どく,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,あく,どくどくだま
136,2000.873,0248-00,バンギラス,,いわ,あく,一般,フェアリー,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,じめん,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,ノーマル,どくどくだま,0970-00,キラフロル,,いわ,どく,一般,ノーマル,ふうせん,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ひこう,たべのこし
137,2000.628,0800-01,ネクロズマ,たそがれのたてがみ,エスパー,はがね,禁止伝説,ノーマル,ラムのみ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,フェアリー,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,メンタルハーブ
138,2000.59,0197-00,ブラッキー,,あく,,一般,みず,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,あつぞこブーツ,0980-00,ドオー,,どく,じめん,一般,ゴースト,おんみつマント,0227-00,エアームド,,はがね,ひこう,一般,くさ,ゴツゴツメット,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん
143,1992.556,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,0382-00,カイオーガ,,みず,,禁止伝説,ノーマル,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,ひかりのねんど
159,1976.661,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,みず,いかさまダイス,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット
160,1975.302,1003-00,ディンルー,,あく,じめん,準伝説,はがね,オボンのみ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,フェアリー,こだわりハチマキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,だっしゅつパック,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ステラ,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,おんみつマント
161,1974.643,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ほのお,こだわりメガネ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,1003-00,ディンルー,,あく,じめん,準伝説,くさ,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
174,1968.307,0382-00,カイオーガ,,みず,,禁止伝説,じめん,こだわりメガネ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,0861-00,オーロンゲ,,あく,フェアリー,一般,じめん,こうこうのしっぽ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ノーマル,のろいのおふだ,0286-00,キノガッサ,,くさ,かくとう,一般,フェアリー,きあいのタスキ
176,1967.358,0382-00,カイオーガ,,みず,,禁止伝説,フェアリー,ゴツゴツメット,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,こだわりメガネ,0727-00,ガオガエン,,ほのお,あく,一般,くさ,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
188,1963.552,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,ほのお,たべのこし,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ノーマル,いかさまダイス,0977-00,ヘイラッシャ,,みず,,一般,ほのお,ゴツゴツメット,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ
203,1957.989,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,どく,くろいヘドロ,0812-00,ゴリランダー,,くさ,,一般,ノーマル,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま
204,1957.688,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,とつげきチョッキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,たべのこし,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,ヨプのみ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ
210,1956.497,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,オボンのみ,0382-00,カイオーガ,,みず,,禁止伝説,でんき,とつげきチョッキ,0861-00,オーロンゲ,,あく,フェアリー,一般,ほのお,ひかりのねんど,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま
211,1956.26,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,あく,ゴツゴツメット,0800-02,ネクロズマ,あかつきのつばさ,エスパー,ゴースト,禁止伝説,みず,パワフルハーブ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ほのお,かえんだま,0858-00,ブリムオン,,エスパー,フェアリー,一般,みず,きあいのタスキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,くさ,いかさまダイス
221,1953.904,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ステラ,りゅうのキバ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,でんき,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,エレキシード,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ
222,1953.538,0130-00,ギャラドス,,みず,ひこう,一般,じめん,とつげきチョッキ,0889-00,ザマゼンタ,れきせんのゆうしゃ,かくとう,,禁止伝説,じめん,くちたたて,0986-00,アラブルタケ,,くさ,あく,パラドックス,あく,くろいメガネ,0487-01,ギラティナ,オリジンフォルム,ゴースト,ドラゴン,禁止伝説,ほのお,だいはっきんだま,1023-00,テツノカシラ,,はがね,エスパー,準伝説,ノーマル,こだわりメガネ,1006-00,テツノブジン,,フェアリー,かくとう,パラドックス,いわ,きあいのタスキ
223,1953.285,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,でんき,くちたけん,0286-00,キノガッサ,,くさ,かくとう,一般,かくとう,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
225,1951.38,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0235-00,ドーブル,,ノーマル,,一般,はがね,ふうせん,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,きあいのタスキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ノーマル,イバンのみ,0594-00,ママンボウ,,みず,,一般,ノーマル,とつげきチョッキ
226,1951.318,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,くさ,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ほのお,ゴツゴツメット,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ
227,1951.24,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,じめん,くちたけん,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0934-00,キョジオーン,,いわ,,一般,ほのお,オボンのみ,0132-00,メタモン,,ノーマル,,一般,ノーマル,きあいのタスキ,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,たべのこし
232,1949.186,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0286-00,キノガッサ,,くさ,かくとう,一般,ステラ,きあいのタスキ
233,1948.661,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0382-00,カイオーガ,,みず,,禁止伝説,どく,エレキシード,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0990-00,テツノワダチ,,じめん,はがね,パラドックス,ノーマル,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
234,1948.649,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,じめん,とつげきチョッキ,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,でんき,こだわりスカーフ,0594-00,ママンボウ,,みず,,一般,フェアリー,ゴツゴツメット,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,ほのお,いのちのたま
239,1948.08,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ゴースト,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ノーマル,くちたけん,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,こおり,こだわりハチマキ,1003-00,ディンルー,,あく,じめん,準伝説,ほのお,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,ほのお,たべのこし
242,1947.475,0384-00,レックウザ,,ドラゴン,ひこう,禁止伝説,フェアリー,こだわりメガネ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,ステラ,くちたけん,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,ゴツゴツメット,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,1003-00,ディンルー,,あく,じめん,準伝説,はがね,こだわりハチマキ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,とつげきチョッキ
243,1947.162,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,かくとう,きあいのタスキ,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,じめん,こだわりスカーフ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,1001-00,チオンジェン,,あく,くさ,準伝説,ほのお,たべのこし,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード,0990-00,テツノワダチ,,じめん,はがね,パラドックス,みず,ブーストエナジー
245,1946.772,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,みず,いのちのたま,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,ステラ,こだわりスカーフ,0970-00,キラフロル,,いわ,どく,一般,あく,レッドカード,1002-00,パオジアン,,あく,こおり,準伝説,じめん,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント
247,1946.319,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,こだわりスカーフ,0249-00,ルギア,,エスパー,ひこう,禁止伝説,ノーマル,たべのこし,0903-00,オオニューラ,,かくとう,どく,一般,ノーマル,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0970-00,キラフロル,,いわ,どく,一般,くさ,レッドカード,0503-01,ダイケンキ,ヒスイのすがた,みず,あく,一般,フェアリー,とつげきチョッキ
248,1946.005,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,エレキシード,0184-00,マリルリ,,みず,フェアリー,一般,ノーマル,メンタルハーブ,0212-00,ハッサム,,むし,はがね,一般,ノーマル,ゴツゴツメット,0901-00,ガチグマ,,じめん,ノーマル,一般,フェアリー,かえんだま
250,1945.54,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,くろいメガネ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりスカーフ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,みず,ブーストエナジー,0970-00,キラフロル,,いわ,どく,一般,フェアリー,レッドカード
254,1945.181,0145-01,サンダー,ガラルのすがた,かくとう,ひこう,準伝説,あく,きあいのタスキ,0894-00,レジエレキ,,でんき,,準伝説,ノーマル,ひかりのねんど,0646-02,キュレム,ブラックキュレム,ドラゴン,こおり,禁止伝説,でんき,オボンのみ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,たべのこし,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,いのちのたま,0970-00,キラフロル,,いわ,どく,一般,じめん,イバンのみ
256,1944.772,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,こおり,とつげきチョッキ,0898-01,バドレックス,はくばじょうのすがた,エスパー,こおり,禁止伝説,ほのお,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,ゴツゴツメット,0990-00,テツノワダチ,,じめん,はがね,パラドックス,フェアリー,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,こおり,きあいのタスキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
260,1944.017,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ほのお,いかさまダイス,0250-00,ホウオウ,,ほのお,ひこう,禁止伝説,くさ,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,きあいのタスキ,0970-00,キラフロル,,いわ,どく,一般,あく,レッドカード
262,1943.757,1024-00,テラパゴス,ノーマルフォルム,ノーマル,,禁止伝説,ステラ,パワフルハーブ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,フェアリー,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,パンチグローブ,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0132-00,メタモン,,ノーマル,,一般,ノーマル,こだわりスカーフ
263,1943.668,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ほのお,こだわりメガネ,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,みず,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,とつげきチョッキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし
265,1942.947,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,くさ,こだわりメガネ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,1002-00,パオジアン,,あく,こおり,準伝説,ステラ,きあいのタスキ,0861-00,オーロンゲ,,あく,フェアリー,一般,じめん,こうこうのしっぽ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ノーマル,でんきだま,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,フェアリー,くろおび
270,1942.431,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,おんみつマント,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ
270,1942.431,0890-00,ムゲンダイナ,,どく,ドラゴン,禁止伝説,フェアリー,こだわりスカーフ,0888-00,ザシアン,れきせんのゆうしゃ,フェアリー,,禁止伝説,みず,くちたけん,1003-00,ディンルー,,あく,じめん,準伝説,はがね,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,おんみつマント,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,こだわりハチマキ
273,1942.068,0792-00,ルナアーラ,,エスパー,ゴースト,禁止伝説,フェアリー,こだわりスカーフ,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,ノーマル,いかさまダイス,0113-00,ラッキー,,ノーマル,,一般,くさ,しんかのきせき,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,ノーマル,たべのこし,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ノーマル,くろいヘドロ
274,1941.322,1008-00,ミライドン,,でんき,ドラゴン,禁止伝説,ドラゴン,こだわりスカーフ,0382-00,カイオーガ,,みず,,禁止伝説,くさ,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,ゴツゴツメット,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ノーマル,パンチグローブ,0990-00,テツノワダチ,,じめん,はがね,パラドックス,じめん,こだわりハチマキ
275,1939.841,1007-00,コライドン,,かくとう,ドラゴン,禁止伝説,フェアリー,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ステラ,こだわりメガネ,0235-00,ドーブル,,ノーマル,,一般,くさ,きあいのタスキ,0898-02,バドレックス,こくばじょうのすがた,エスパー,ゴースト,禁止伝説,ノーマル,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,とつげきチョッキ
