順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
94,2108.224,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,いかさまダイス,0956-00,クエスパトラ,,エスパー,,一般,ノーマル,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ
95,2107.533,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,ラムのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0983-00,ドドゲザン,,あく,はがね,一般,あく,せんせいのツメ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0473-00,マンムー,,こおり,じめん,一般,ゴースト,きあいのタスキ
96,2107.323,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,くろいメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0970-00,キラフロル,,いわ,どく,一般,くさ,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ,0212-00,ハッサム,,むし,はがね,一般,かくとう,たつじんのおび
97,2106.758,0594-00,ママンボウ,,みず,,一般,ゴースト,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0227-00,エアームド,,はがね,ひこう,一般,あく,おんみつマント,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,はがね,こだわりスカーフ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,いのちのたま
98,2106.711,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,こだわりメガネ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,たべのこし
100,2105.862,0903-00,オオニューラ,,かくとう,どく,一般,ひこう,サイコシード,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,こおり,どくどくだま,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,こだわりスカーフ,0956-00,クエスパトラ,,エスパー,,一般,フェアリー,きあいのタスキ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,オボンのみ
101,2105.857,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,おんみつマント
102,2105.274,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,いかさまダイス,0286-00,キノガッサ,,くさ,かくとう,一般,ほのお,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,たべのこし,0823-00,アーマーガア,,ひこう,はがね,一般,ドラゴン,ゴツゴツメット
103,2105.184,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,ラムのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ
107,2102.724,0279-00,ペリッパー,,みず,ひこう,一般,じめん,しめったいわ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ステラ,いのちのたま,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0591-00,モロバレル,,くさ,どく,一般,みず,だっしゅつパック
110,2101.112,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,アッキのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0248-00,バンギラス,,いわ,あく,一般,じめん,こだわりハチマキ
122,2083.528,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ほのお,こだわりメガネ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,きあいのタスキ,0036-00,ピクシー,,フェアリー,,一般,みず,たべのこし,0260-00,ラグラージ,,みず,じめん,一般,ゴースト,とつげきチョッキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま
123,2083.501,0497-00,ジャローダ,,くさ,,一般,みず,オボンのみ,0904-00,ハリーマン,,あく,どく,一般,ひこう,たべのこし,0094-00,ゲンガー,,ゴースト,どく,一般,フェアリー,きあいのタスキ,0059-01,ウインディ,ヒスイのすがた,ほのお,いわ,一般,ステラ,こだわりハチマキ,0823-00,アーマーガア,,ひこう,はがね,一般,じめん,ゴツゴツメット,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,ふうせん
126,2081.373,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,かくとう,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,ラムのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,0233-00,ポリゴン２,,ノーマル,,一般,どく,しんかのきせき,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0212-00,ハッサム,,むし,はがね,一般,あく,とつげきチョッキ
135,2072.027,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,たべのこし,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,くさ,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
139,2067.926,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし
140,2067.832,0157-01,バクフーン,ヒスイのすがた,ほのお,ゴースト,一般,ノーマル,きあいのタスキ,0313-00,バルビート,,むし,,一般,ゴースト,しめったいわ,0110-01,マタドガス,ガラルのすがた,どく,フェアリー,一般,どく,くろいヘドロ,0964-00,イルカマン,ナイーブフォルム,みず,,一般,みず,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,たべのこし
144,2066.94,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,こだわりスカーフ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,どく,ラムのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,みず,とつげきチョッキ,0279-00,ペリッパー,,みず,ひこう,一般,じめん,しめったいわ,0983-00,ドドゲザン,,あく,はがね,一般,ゴースト,きあいのタスキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ノーマル,かえんだま
149,2062.883,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし,0233-00,ポリゴン２,,ノーマル,,一般,どく,しんかのきせき,0815-00,エースバーン,,ほのお,,一般,ほのお,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ
152,2062.354,0470-00,リーフィア,,くさ,,一般,いわ,こだわりハチマキ,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0324-00,コータス,,ほのお,,一般,ゴースト,あついいわ,0157-01,バクフーン,ヒスイのすがた,ほのお,ゴースト,一般,ほのお,こだわりメガネ,0103-00,ナッシー,,くさ,エスパー,一般,フェアリー,いのちのたま,0724-01,ジュナイパー,ヒスイのすがた,くさ,かくとう,一般,ほのお,とつげきチョッキ
162,2058.049,0279-00,ペリッパー,,みず,ひこう,一般,くさ,しめったいわ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,とつげきチョッキ,0901-00,ガチグマ,,じめん,ノーマル,一般,ゴースト,かえんだま,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0389-00,ドダイトス,,くさ,じめん,一般,ゴースト,いかさまダイス,0497-00,ジャローダ,,くさ,,一般,ゴースト,こうかくレンズ
166,2055.865,0903-00,オオニューラ,,かくとう,どく,一般,こおり,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,フェアリー,イバンのみ
168,2055.393,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,こだわりスカーフ,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,とつげきチョッキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0823-00,アーマーガア,,ひこう,はがね,一般,フェアリー,オボンのみ,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし
178,2051.506,0448-00,ルカリオ,,かくとう,はがね,一般,あく,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,はがね,オボンのみ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,ゴツゴツメット,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,とつげきチョッキ
182,2049.913,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ほのお,ひかりのねんど,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,アッキのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,じゃくてんほけん,0983-00,ドドゲザン,,あく,はがね,一般,あく,とつげきチョッキ,0980-00,ドオー,,どく,じめん,一般,みず,メンタルハーブ
183,2049.697,0571-01,ゾロアーク,ヒスイのすがた,ノーマル,ゴースト,一般,でんき,きあいのタスキ,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,こだわりハチマキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,とつげきチョッキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,おんみつマント,0635-00,サザンドラ,,あく,ドラゴン,一般,どく,たべのこし
186,2048.544,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0637-00,ウルガモス,,むし,ほのお,一般,はがね,じゃくてんほけん,0730-00,アシレーヌ,,みず,フェアリー,一般,くさ,とつげきチョッキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりハチマキ,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,ほのお,だっしゅつパック,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし
195,2045.077,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,せんせいのツメ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0903-00,オオニューラ,,かくとう,どく,一般,ステラ,きあいのタスキ
196,2044.449,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,オボンのみ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,おんみつマント,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,0730-00,アシレーヌ,,みず,フェアリー,一般,みず,とつげきチョッキ
197,2044.422,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0637-00,ウルガモス,,むし,ほのお,一般,こおり,あつぞこブーツ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,あく,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0983-00,ドドゲザン,,あく,はがね,一般,ほのお,とつげきチョッキ
210,2039.039,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0242-00,ハピナス,,ノーマル,,一般,かくとう,あつぞこブーツ,0748-00,ドヒドイデ,,どく,みず,一般,はがね,メンタルハーブ,0706-00,ヌメルゴン,,ドラゴン,,一般,フェアリー,カゴのみ,0199-01,ヤドキング,ガラルのすがた,どく,エスパー,一般,じめん,くろいヘドロ
215,2036.725,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0815-00,エースバーン,,ほのお,,一般,ほのお,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0823-00,アーマーガア,,ひこう,はがね,一般,みず,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,こだわりメガネ
220,2035.354,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,エスパー,グランドコート,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,サイコシード,0655-00,マフォクシー,,ほのお,エスパー,一般,エスパー,きあいのタスキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりハチマキ,0730-00,アシレーヌ,,みず,フェアリー,一般,ほのお,とつげきチョッキ,0959-00,デカヌチャン,,フェアリー,はがね,一般,こおり,ふうせん
222,2034.997,0330-00,フライゴン,,じめん,ドラゴン,一般,かくとう,こだわりハチマキ,0437-00,ドータクン,,はがね,エスパー,一般,ほのお,たべのこし,0730-00,アシレーヌ,,みず,フェアリー,一般,ノーマル,オボンのみ,0089-01,ベトベトン,アローラのすがた,どく,あく,一般,ひこう,とつげきチョッキ,0038-00,キュウコン,,ほのお,,一般,ほのお,こだわりメガネ,0475-00,エルレイド,,エスパー,かくとう,一般,ほのお,こだわりスカーフ
228,2032.949,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,でんき,パワフルハーブ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ドラゴン,いかさまダイス,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ほのお,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,はがね,じゃくてんほけん,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
229,2032.876,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0956-00,クエスパトラ,,エスパー,,一般,はがね,オボンのみ,0923-00,パーモット,,でんき,かくとう,一般,ステラ,きあいのタスキ
230,2032.789,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,みず,ラムのみ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,いのちのたま
233,2032.386,0983-00,ドドゲザン,,あく,はがね,一般,どく,おんみつマント,0784-00,ジャラランガ,,ドラゴン,かくとう,一般,ノーマル,こだわりメガネ,0823-00,アーマーガア,,ひこう,はがね,一般,じめん,たべのこし,0923-00,パーモット,,でんき,かくとう,一般,でんき,きあいのタスキ,0637-00,ウルガモス,,むし,ほのお,一般,みず,あつぞこブーツ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,こだわりスカーフ
235,2032.043,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,こおり,じゃくてんほけん,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0914-00,ウェーニバル,,みず,かくとう,一般,ゴースト,きあいのタスキ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,ゴースト,ひかりのねんど,0445-00,ガブリアス,,ドラゴン,じめん,一般,みず,いかさまダイス,0635-00,サザンドラ,,あく,ドラゴン,一般,ゴースト,メトロノーム
242,2029.318,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,フェアリー,こだわりハチマキ,0956-00,クエスパトラ,,エスパー,,一般,ほのお,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0233-00,ポリゴン２,,ノーマル,,一般,じめん,しんかのきせき
245,2029.037,0748-00,ドヒドイデ,,どく,みず,一般,くさ,ゴツゴツメット,0242-00,ハピナス,,ノーマル,,一般,みず,あつぞこブーツ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,フェアリー,カゴのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま
246,2028.397,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,みず,ひかりのねんど,0497-00,ジャローダ,,くさ,,一般,あく,たべのこし,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,オボンのみ,0445-00,ガブリアス,,ドラゴン,じめん,一般,みず,いかさまダイス,1018-00,ブリジュラス,,はがね,ドラゴン,一般,フェアリー,フィラのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
248,2028.3,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,0934-00,キョジオーン,,いわ,,一般,ゴースト,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま
250,2027.636,0970-00,キラフロル,,いわ,どく,一般,くさ,とつげきチョッキ,0286-00,キノガッサ,,くさ,かくとう,一般,どく,いかさまダイス,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,0637-00,ウルガモス,,むし,ほのお,一般,いわ,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0212-00,ハッサム,,むし,はがね,一般,ひこう,こだわりハチマキ
253,2026.75,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,パワフルハーブ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,せんせいのツメ,0475-00,エルレイド,,エスパー,かくとう,一般,ゴースト,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ほのお,きあいのタスキ
257,2025.058,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,たべのこし,0977-00,ヘイラッシャ,,みず,,一般,はがね,オボンのみ,0113-00,ラッキー,,ノーマル,,一般,フェアリー,しんかのきせき,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0094-00,ゲンガー,,ゴースト,どく,一般,ノーマル,きあいのタスキ
259,2024.933,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,オボンのみ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま
271,2022.5,0748-00,ドヒドイデ,,どく,みず,一般,はがね,もちものなし,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0242-00,ハピナス,,ノーマル,,一般,かくとう,あつぞこブーツ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,フェアリー,カゴのみ
272,2022.3,0571-01,ゾロアーク,ヒスイのすがた,ノーマル,ゴースト,一般,ステラ,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,たべのこし,0979-00,コノヨザル,,かくとう,ゴースト,一般,ノーマル,でんきだま,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,メンタルハーブ
273,2022.159,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0937-00,ソウブレイズ,,ほのお,ゴースト,一般,フェアリー,こだわりハチマキ,0730-00,アシレーヌ,,みず,フェアリー,一般,じめん,とつげきチョッキ,0530-00,ドリュウズ,,じめん,はがね,一般,ゴースト,いのちのたま,0635-00,サザンドラ,,あく,ドラゴン,一般,ゴースト,たべのこし,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ひこう,ふうせん
278,2020.627,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0635-00,サザンドラ,,あく,ドラゴン,一般,どく,くろいヘドロ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ステラ,きあいのタスキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,パワフルハーブ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ステラ,いのちのたま
287,2018.187,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,とつげきチョッキ,0730-00,アシレーヌ,,みず,フェアリー,一般,ひこう,おんみつマント,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,あつぞこブーツ,0823-00,アーマーガア,,ひこう,はがね,一般,フェアリー,たべのこし,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ
289,2018.074,0149-00,カイリュー,,ドラゴン,ひこう,一般,でんき,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,きあいのタスキ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ,0823-00,アーマーガア,,ひこう,はがね,一般,みず,たべのこし
297,2016.635,0149-00,カイリュー,,ドラゴン,ひこう,一般,じめん,とつげきチョッキ,0903-00,オオニューラ,,かくとう,どく,一般,みず,サイコシード,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0876-00,イエッサン,オスのすがた,エスパー,ノーマル,一般,フェアリー,グランドコート,0936-00,グレンアルマ,,ほのお,エスパー,一般,エスパー,きあいのタスキ,1018-00,ブリジュラス,,はがね,ドラゴン,一般,ステラ,イバンのみ
