順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
93,2082.363,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,じゃくてんほけん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,オボンのみ
97,2080.776,0437-00,ドータクン,,はがね,エスパー,一般,はがね,こうこうのしっぽ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,1004-00,イーユイ,,あく,ほのお,準伝説,あく,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん
98,2080.742,0450-00,カバルドン,,じめん,,一般,はがね,たべのこし,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,おんみつマント,0184-00,マリルリ,,みず,フェアリー,一般,はがね,オボンのみ,0286-00,キノガッサ,,くさ,かくとう,一般,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,くさ,こだわりスカーフ
99,2080.55,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,じめん,きあいのタスキ,0903-00,オオニューラ,,かくとう,どく,一般,ほのお,オボンのみ,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,グラスシード,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,クリアチャーム
117,2068.832,0448-00,ルカリオ,,かくとう,はがね,一般,ノーマル,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,あく,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ
126,2062.31,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,たべのこし,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,くさ,ゴツゴツメット,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0642-01,ボルトロス,れいじゅうフォルム,でんき,ひこう,準伝説,ひこう,オボンのみ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ
128,2058.22,0748-00,ドヒドイデ,,どく,みず,一般,はがね,おんみつマント,0242-00,ハピナス,,ノーマル,,一般,みず,どくバリ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ドラゴン,とくせいガード,0591-00,モロバレル,,くさ,どく,一般,どく,くろいヘドロ,0991-00,テツノツツミ,,こおり,みず,パラドックス,みず,こだわりメガネ
132,2054.51,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー
136,2050.983,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,みず,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,フィラのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ほのお,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
140,2047.95,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,どく,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし
144,2043.642,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,みず,シルクのスカーフ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0903-00,オオニューラ,,かくとう,どく,一般,こおり,ノーマルジュエル,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,たべのこし
152,2038.15,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,あつぞこブーツ,0038-01,キュウコン,アローラのすがた,こおり,フェアリー,一般,じめん,ひかりのねんど,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ドラゴン,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりスカーフ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー
153,2038.04,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,じめん,こだわりハチマキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,パンチグローブ,0462-00,ジバコイル,,でんき,はがね,一般,こおり,とつげきチョッキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,どく,おんみつマント
155,2037.629,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ジャポのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0113-00,ラッキー,,ノーマル,,一般,くさ,しんかのきせき,0900-00,バサギリ,,むし,いわ,一般,むし,もちものなし,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,フェアリー,きあいのタスキ
156,2037.61,0977-00,ヘイラッシャ,,みず,,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ
158,2035.734,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,みず,メンタルハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,いのちのたま
162,2033.039,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0472-00,グライオン,,じめん,ひこう,一般,はがね,どくどくだま,0591-00,モロバレル,,くさ,どく,一般,フェアリー,きあいのタスキ,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,あつぞこブーツ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ
170,2030.974,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,はがね,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ
171,2030.499,0450-00,カバルドン,,じめん,,一般,どく,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,こだわりメガネ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
173,2029.561,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,イバンのみ,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
177,2028.562,0845-00,ウッウ,,ひこう,みず,一般,ゴースト,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ラムのみ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,かくとう,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,レッドカード,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,ブーストエナジー,0979-00,コノヨザル,,かくとう,ゴースト,一般,みず,とつげきチョッキ
178,2028.527,0964-00,イルカマン,ナイーブフォルム,みず,,一般,みず,パイルのみ,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりスカーフ,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりハチマキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,どく,バンジのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,フェアリー,こだわりメガネ
179,2028.088,0903-00,オオニューラ,,かくとう,どく,一般,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,はがね,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,どく,こうかくレンズ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりスカーフ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん
180,2028.037,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ラムのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,オボンのみ,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,ブーストエナジー,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,みず,とつげきチョッキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,ジャポのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,きあいのタスキ
181,2027.936,1003-00,ディンルー,,あく,じめん,準伝説,みず,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,でんき,こだわりメガネ,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,きあいのタスキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
182,2027.43,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,たべのこし,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,あく,こだわりスカーフ,0979-00,コノヨザル,,かくとう,ゴースト,一般,どく,おんみつマント,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,0395-00,エンペルト,,みず,はがね,一般,くさ,とつげきチョッキ
185,2026.125,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0472-00,グライオン,,じめん,ひこう,一般,ほのお,どくどくだま,0594-00,ママンボウ,,みず,,一般,どく,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし
189,2023.857,0130-00,ギャラドス,,みず,ひこう,一般,はがね,ゴツゴツメット,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりハチマキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,オボンのみ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
191,2023.791,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,でんきだま,0707-00,クレッフィ,,はがね,フェアリー,一般,ほのお,ゴツゴツメット,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ゴースト,ブーストエナジー,0812-00,ゴリランダー,,くさ,,一般,いわ,おんみつマント,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,こだわりスカーフ
192,2023.631,1004-00,イーユイ,,あく,ほのお,準伝説,あく,くろいメガネ,1002-00,パオジアン,,あく,こおり,準伝説,エスパー,きあいのタスキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,パンチグローブ,0897-00,レイスポス,,ゴースト,,準伝説,フェアリー,おんみつマント,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ
195,2023.281,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0934-00,キョジオーン,,いわ,,一般,みず,メンタルハーブ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,あおぞらプレート
199,2019.919,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0488-00,クレセリア,,エスパー,,準伝説,フェアリー,メンタルハーブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,きあいのタスキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
209,2015.504,0324-00,コータス,,ほのお,,一般,ひこう,だっしゅつパック,0549-01,ドレディア,ヒスイのすがた,くさ,かくとう,一般,はがね,いのちのたま,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,はがね,こだわりハチマキ,1004-00,イーユイ,,あく,ほのお,準伝説,ほのお,こだわりメガネ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,たべのこし,0900-00,バサギリ,,むし,いわ,一般,ひこう,きあいのタスキ
210,2015.462,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ,0212-00,ハッサム,,むし,はがね,一般,あく,とつげきチョッキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりスカーフ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット
212,2014.722,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,エスパー,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,おんみつマント,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
213,2014.608,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,レッドカード,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0706-01,ヌメルゴン,ヒスイのすがた,はがね,ドラゴン,一般,ひこう,とつげきチョッキ
214,2014.583,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,はがね,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
215,2014.543,1003-00,ディンルー,,あく,じめん,準伝説,フェアリー,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0994-00,テツノドクガ,,ほのお,どく,パラドックス,みず,こだわりメガネ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ
217,2014.484,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ゴツゴツメット,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,0992-00,テツノカイナ,,かくとう,でんき,パラドックス,フェアリー,パンチグローブ,0983-00,ドドゲザン,,あく,はがね,一般,みず,とつげきチョッキ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,みず,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス
219,2014.258,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0934-00,キョジオーン,,いわ,,一般,どく,たべのこし
221,2013.915,1003-00,ディンルー,,あく,じめん,準伝説,どく,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,こおり,ジャポのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,どく,パンチグローブ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
234,2012.219,0985-00,サケブシッポ,,フェアリー,エスパー,パラドックス,みず,メンタルハーブ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,1017-01,オーガポン,いどのめん,くさ,みず,準伝説,みず,いどのめん,0994-00,テツノドクガ,,ほのお,どく,パラドックス,くさ,あつぞこブーツ,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,ゴースト,きあいのタスキ
240,2011.415,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ラムのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,1002-00,パオジアン,,あく,こおり,準伝説,でんき,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント
241,2011.206,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,みず,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0980-00,ドオー,,どく,じめん,一般,フェアリー,オボンのみ,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,こだわりハチマキ,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん
244,2011.136,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,たべのこし,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,フェアリー,ゴツゴツメット,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,1004-00,イーユイ,,あく,ほのお,準伝説,フェアリー,こだわりメガネ
246,2010.862,0450-00,カバルドン,,じめん,,一般,はがね,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,みず,きあいのタスキ,1002-00,パオジアン,,あく,こおり,準伝説,あく,こだわりハチマキ
248,2010.618,0748-00,ドヒドイデ,,どく,みず,一般,はがね,きあいのタスキ,0242-00,ハピナス,,ノーマル,,一般,みず,どくバリ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0713-01,クレベース,ヒスイのすがた,こおり,いわ,一般,ほのお,あつぞこブーツ,0591-00,モロバレル,,くさ,どく,一般,ドラゴン,オッカのみ,0286-00,キノガッサ,,くさ,かくとう,一般,はがね,どくどくだま
251,2010.433,0279-00,ペリッパー,,みず,ひこう,一般,はがね,しめったいわ,0902-00,イダイトウ,オスのすがた,みず,ゴースト,一般,みず,いのちのたま,0979-00,コノヨザル,,かくとう,ゴースト,一般,ゴースト,きあいのタスキ,1017-03,オーガポン,いしずえのめん,くさ,いわ,準伝説,いわ,いしずえのめん,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,ノーマル,シルクのスカーフ,0488-00,クレセリア,,エスパー,,準伝説,フェアリー,オボンのみ
253,2010.161,1017-02,オーガポン,かまどのめん,くさ,ほのお,準伝説,ほのお,かまどのめん,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,いかさまダイス,0892-00,ウーラオス,いちげきのかた,かくとう,あく,準伝説,ゴースト,きあいのタスキ,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,どく,いのちのたま,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,でんき,ブーストエナジー,1002-00,パオジアン,,あく,こおり,準伝説,でんき,ラムのみ
256,2009.764,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,フェアリー,こだわりメガネ,0645-01,ランドロス,れいじゅうフォルム,じめん,ひこう,準伝説,ひこう,こだわりスカーフ,0472-00,グライオン,,じめん,ひこう,一般,フェアリー,どくどくだま,1001-00,チオンジェン,,あく,くさ,準伝説,フェアリー,たべのこし,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ゴツゴツメット,0248-00,バンギラス,,いわ,あく,一般,いわ,とつげきチョッキ
259,2009.511,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ジャポのみ,0991-00,テツノツツミ,,こおり,みず,パラドックス,ゴースト,ブーストエナジー,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,でんき,パンチグローブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ほのお,いかさまダイス,1002-00,パオジアン,,あく,こおり,準伝説,ゴースト,きあいのタスキ,1004-00,イーユイ,,あく,ほのお,準伝説,ゴースト,ラムのみ
261,2009.439,0901-01,ガチグマ,アカツキのすがた,じめん,ノーマル,一般,フェアリー,とつげきチョッキ,1002-00,パオジアン,,あく,こおり,準伝説,でんき,オボンのみ,0987-00,ハバタクカミ,,ゴースト,フェアリー,パラドックス,ノーマル,ブーストエナジー,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,じゃくてんほけん,0892-01,ウーラオス,れんげきのかた,かくとう,みず,準伝説,はがね,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,ふうせん
264,2009.175,1005-00,トドロクツキ,,ドラゴン,あく,パラドックス,ひこう,ブーストエナジー,0350-00,ミロカロス,,みず,,一般,フェアリー,こだわりメガネ,0966-00,ブロロローム,,はがね,どく,一般,フェアリー,ふうせん,0900-00,バサギリ,,むし,いわ,一般,くさ,とつげきチョッキ,0286-00,キノガッサ,,くさ,かくとう,一般,じめん,きあいのタスキ,0145-00,サンダー,,でんき,ひこう,準伝説,でんき,こだわりスカーフ
