順位,レート,ポケモンID_1,ポケモン_1,フォルム_1,タイプ1_1,タイプ2_1,カテゴリー_1,テラスタイプ_1,もちもの_1,ポケモンID_2,ポケモン_2,フォルム_2,タイプ1_2,タイプ2_2,カテゴリー_2,テラスタイプ_2,もちもの_2,ポケモンID_3,ポケモン_3,フォルム_3,タイプ1_3,タイプ2_3,カテゴリー_3,テラスタイプ_3,もちもの_3,ポケモンID_4,ポケモン_4,フォルム_4,タイプ1_4,タイプ2_4,カテゴリー_4,テラスタイプ_4,もちもの_4,ポケモンID_5,ポケモン_5,フォルム_5,タイプ1_5,タイプ2_5,カテゴリー_5,テラスタイプ_5,もちもの_5,ポケモンID_6,ポケモン_6,フォルム_6,タイプ1_6,タイプ2_6,カテゴリー_6,テラスタイプ_6,もちもの_6
79,2188.142,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,ふうせん,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,ひかりのこな,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,こだわりハチマキ
80,2187.958,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりハチマキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,こだわりメガネ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,たべのこし,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,ゴツゴツメット
81,2187.919,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ほのお,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0934-00,キョジオーン,,いわ,,一般,フェアリー,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし
85,2187.573,0184-00,マリルリ,,みず,フェアリー,一般,でんき,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0750-00,バンバドロ,,じめん,,一般,ほのお,とつげきチョッキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,きあいのタスキ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりメガネ
86,2187.14,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,ふうせん,0242-00,ハピナス,,ノーマル,,一般,ほのお,ウイのみ,0713-00,クレベース,,こおり,,一般,かくとう,あつぞこブーツ,0423-00,トリトドン,にしのうみ,みず,じめん,一般,フェアリー,おんみつマント,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,たべのこし,0450-00,カバルドン,,じめん,,一般,かくとう,ゴツゴツメット
87,2186.982,0135-00,サンダース,,でんき,,一般,ひこう,ひかりのこな,0908-00,マスカーニャ,,くさ,あく,一般,ゴースト,でんきだま,0094-00,ゲンガー,,ゴースト,どく,一般,ノーマル,きあいのタスキ,0362-00,オニゴーリ,,こおり,,一般,みず,たべのこし,0130-00,ギャラドス,,みず,ひこう,一般,じめん,ゴツゴツメット,0956-00,クエスパトラ,,エスパー,,一般,かくとう,ラムのみ
88,2186.887,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりハチマキ,0184-00,マリルリ,,みず,フェアリー,一般,ノーマル,とつげきチョッキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,のろいのおふだ,0637-00,ウルガモス,,むし,ほのお,一般,こおり,こだわりスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,ラムのみ
89,2186.873,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,いかさまダイス,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,おんみつマント,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,とつげきチョッキ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0934-00,キョジオーン,,いわ,,一般,はがね,オボンのみ
91,2186.399,0450-00,カバルドン,,じめん,,一般,みず,オボンのみ,0908-00,マスカーニャ,,くさ,あく,一般,くさ,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,あく,こだわりメガネ,0635-00,サザンドラ,,あく,ドラゴン,一般,ほのお,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,フェアリー,とつげきチョッキ
93,2186.191,0196-00,エーフィ,,エスパー,,一般,かくとう,いのちのたま,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,いかさまダイス,0908-00,マスカーニャ,,くさ,あく,一般,くさ,きあいのタスキ,0959-00,デカヌチャン,,フェアリー,はがね,一般,フェアリー,オボンのみ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,じめん,おんみつマント
94,2185.839,0873-00,モスノウ,,こおり,むし,一般,みず,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0248-00,バンギラス,,いわ,あく,一般,ひこう,いかさまダイス,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,こだわりスカーフ,0861-00,オーロンゲ,,あく,フェアリー,一般,ゴースト,きあいのタスキ,0080-00,ヤドラン,,みず,エスパー,一般,どく,ゴツゴツメット
95,2185.829,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,みず,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0091-00,パルシェン,,みず,こおり,一般,ゴースト,おうじゃのしるし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま
97,2185.632,0972-00,ハカドッグ,,ゴースト,,一般,かくとう,たべのこし,0248-00,バンギラス,,いわ,あく,一般,じめん,さらさらいわ,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,ひかりのこな,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ゴツゴツメット,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりスカーフ
99,2185.035,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,おんみつマント,0998-00,セグレイブ,,ドラゴン,こおり,一般,はがね,いかさまダイス,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,オボンのみ,0977-00,ヘイラッシャ,,みず,,一般,あく,たべのこし
100,2184.373,0983-00,ドドゲザン,,あく,はがね,一般,フェアリー,メンタルハーブ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,メトロノーム,0637-00,ウルガモス,,むし,ほのお,一般,いわ,ラムのみ,0861-00,オーロンゲ,,あく,フェアリー,一般,ドラゴン,ひかりのねんど,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,いかさまダイス,0134-00,シャワーズ,,みず,,一般,じめん,たべのこし
108,2179.984,0197-00,ブラッキー,,あく,,一般,フェアリー,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ラムのみ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0959-00,デカヌチャン,,フェアリー,はがね,一般,ひこう,ふうせん
109,2176.334,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0923-00,パーモット,,でんき,かくとう,一般,でんき,きあいのタスキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,たべのこし,0858-00,ブリムオン,,エスパー,フェアリー,一般,じめん,たつじんのおび,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりスカーフ,0930-00,オリーヴァ,,くさ,ノーマル,一般,フェアリー,とつげきチョッキ
112,2173.821,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,0635-00,サザンドラ,,あく,ドラゴン,一般,ゴースト,たべのこし,0923-00,パーモット,,でんき,かくとう,一般,フェアリー,きあいのタスキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ノーマル,いのちのたま,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,いわ,こだわりスカーフ
113,2170.893,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ほのお,こだわりメガネ,0980-00,ドオー,,どく,じめん,一般,みず,おんみつマント,0934-00,キョジオーン,,いわ,,一般,フェアリー,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,あつぞこブーツ,0908-00,マスカーニャ,,くさ,あく,一般,ほのお,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット
117,2169.073,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりハチマキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,オボンのみ,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,ひこう,たべのこし
123,2164.837,0908-00,マスカーニャ,,くさ,あく,一般,くさ,こだわりスカーフ,0184-00,マリルリ,,みず,フェアリー,一般,みず,オボンのみ,0750-00,バンバドロ,,じめん,,一般,くさ,フィラのみ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,たつじんのおび,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0462-00,ジバコイル,,でんき,はがね,一般,ひこう,こだわりメガネ
129,2160.844,0980-00,ドオー,,どく,じめん,一般,どく,くろいヘドロ,0934-00,キョジオーン,,いわ,,一般,ひこう,たべのこし,0911-00,ラウドボーン,,ほのお,ゴースト,一般,みず,おんみつマント,0748-00,ドヒドイデ,,どく,みず,一般,フェアリー,メンタルハーブ,0242-00,ハピナス,,ノーマル,,一般,はがね,フィラのみ,0713-00,クレベース,,こおり,,一般,かくとう,あつぞこブーツ
132,2158.382,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,はがね,いのちのたま,0908-00,マスカーニャ,,くさ,あく,一般,くさ,とつげきチョッキ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,ドラゴン,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント,0462-00,ジバコイル,,でんき,はがね,一般,みず,こだわりメガネ
135,2156.183,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,こおり,こだわりメガネ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,かくとう,いのちのたま,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ラムのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,こだわりスカーフ,0977-00,ヘイラッシャ,,みず,,一般,じめん,オボンのみ
138,2152.949,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ノーマル,きあいのタスキ,0091-00,パルシェン,,みず,こおり,一般,ゴースト,いのちのたま,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,オボンのみ,0956-00,クエスパトラ,,エスパー,,一般,かくとう,たべのこし,0450-00,カバルドン,,じめん,,一般,どく,メンタルハーブ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,ゴースト,ひかりのねんど
141,2151.872,0282-00,サーナイト,,エスパー,フェアリー,一般,ゴースト,こだわりスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0983-00,ドドゲザン,,あく,はがね,一般,みず,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ
144,2148.187,0248-00,バンギラス,,いわ,あく,一般,ひこう,さらさらいわ,0972-00,ハカドッグ,,ゴースト,,一般,かくとう,いのちのたま,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ドラゴン,きあいのタスキ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,おんみつマント
145,2147.986,0637-00,ウルガモス,,むし,ほのお,一般,いわ,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,ラムのみ,0450-00,カバルドン,,じめん,,一般,フェアリー,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ゴースト,こだわりスカーフ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,とつげきチョッキ,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,こだわりハチマキ
160,2142.129,0979-00,コノヨザル,,かくとう,ゴースト,一般,かくとう,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0849-00,ストリンダー,ハイなすがた,でんき,どく,一般,ノーマル,のどスプレー,0128-02,ケンタロス,パルデアのすがた・ブレイズしゅ,かくとう,ほのお,一般,じめん,ふうせん,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0911-00,ラウドボーン,,ほのお,ゴースト,一般,フェアリー,しめつけバンド
163,2141.275,0908-00,マスカーニャ,,くさ,あく,一般,フェアリー,とつげきチョッキ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,こだわりスカーフ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ノーマル,おんみつマント,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,ゴツゴツメット
165,2139.387,0979-00,コノヨザル,,かくとう,ゴースト,一般,でんき,たべのこし,0939-00,ハラバリー,,でんき,,一般,フェアリー,とつげきチョッキ,0956-00,クエスパトラ,,エスパー,,一般,ノーマル,きあいのタスキ,0959-00,デカヌチャン,,フェアリー,はがね,一般,はがね,ものまねハーブ,0635-00,サザンドラ,,あく,ドラゴン,一般,ほのお,いのちのたま,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,こだわりスカーフ
167,2138.993,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,ふうせん,0979-00,コノヨザル,,かくとう,ゴースト,一般,ゴースト,こだわりスカーフ,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりメガネ,0977-00,ヘイラッシャ,,みず,,一般,フェアリー,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,きあいのタスキ
168,2138.919,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,いのちのたま,0983-00,ドドゲザン,,あく,はがね,一般,あく,とつげきチョッキ,0094-00,ゲンガー,,ゴースト,どく,一般,ノーマル,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,くさ,たべのこし,0936-00,グレンアルマ,,ほのお,エスパー,一般,フェアリー,ラムのみ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ゴースト,こだわりスカーフ
169,2138.588,0612-00,オノノクス,,ドラゴン,,一般,じめん,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0750-00,バンバドロ,,じめん,,一般,くさ,フィラのみ,0462-00,ジバコイル,,でんき,はがね,一般,フェアリー,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,いわ,あつぞこブーツ,0977-00,ヘイラッシャ,,みず,,一般,みず,オボンのみ
170,2138.205,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,ゴツゴツメット,0212-00,ハッサム,,むし,はがね,一般,みず,とつげきチョッキ,0998-00,セグレイブ,,ドラゴン,こおり,一般,フェアリー,いかさまダイス,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,オボンのみ,0635-00,サザンドラ,,あく,ドラゴン,一般,ゴースト,たべのこし,0132-00,メタモン,,ノーマル,,一般,はがね,こだわりスカーフ
178,2135.326,0979-00,コノヨザル,,かくとう,ゴースト,一般,フェアリー,たべのこし,0635-00,サザンドラ,,あく,ドラゴン,一般,あく,こだわりメガネ,0908-00,マスカーニャ,,くさ,あく,一般,くさ,こだわりハチマキ,0956-00,クエスパトラ,,エスパー,,一般,かくとう,ひかりのねんど,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりスカーフ,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,いのちのたま
179,2135.295,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,いのちのたま,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりスカーフ,0979-00,コノヨザル,,かくとう,ゴースト,一般,どく,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,かくとう,きあいのタスキ
180,2135.195,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ノーマル,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,でんき,いかさまダイス,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,オボンのみ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,とつげきチョッキ,0983-00,ドドゲザン,,あく,はがね,一般,あく,くろいメガネ,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,ラムのみ
181,2135.083,0635-00,サザンドラ,,あく,ドラゴン,一般,どく,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,はがね,あつぞこブーツ,0823-00,アーマーガア,,ひこう,はがね,一般,かくとう,ゴツゴツメット,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,いのちのたま,0423-00,トリトドン,にしのうみ,みず,じめん,一般,じめん,メンタルハーブ
185,2132.402,0920-00,エクスレッグ,,むし,あく,一般,むし,いのちのたま,0967-00,モトトカゲ,,ドラゴン,ノーマル,一般,はがね,こだわりメガネ,0080-00,ヤドラン,,みず,エスパー,一般,フェアリー,ゴツゴツメット,0980-00,ドオー,,どく,じめん,一般,あく,たべのこし,1000-00,サーフゴー,,はがね,ゴースト,一般,ひこう,こだわりスカーフ,0426-00,フワライド,,ゴースト,ひこう,一般,ノーマル,オボンのみ
186,2131.585,0450-00,カバルドン,,じめん,,一般,フェアリー,ゴツゴツメット,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,こだわりスカーフ,0970-00,キラフロル,,いわ,どく,一般,ひこう,たべのこし,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりメガネ,0979-00,コノヨザル,,かくとう,ゴースト,一般,どく,おんみつマント,0977-00,ヘイラッシャ,,みず,,一般,くさ,とつげきチョッキ
192,2129.11,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,たべのこし,0745-02,ルガルガン,たそがれのすがた,いわ,,一般,はがね,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,こだわりメガネ,0635-00,サザンドラ,,あく,ドラゴン,一般,ゴースト,ねばりのかぎづめ
210,2118.292,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,ゴツゴツメット,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,とつげきチョッキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0908-00,マスカーニャ,,くさ,あく,一般,あく,こだわりハチマキ
212,2117.963,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,きあいのタスキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,はがね,でんきだま,0977-00,ヘイラッシャ,,みず,,一般,ひこう,たべのこし,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ
215,2116.757,0968-00,ミミズズ,,はがね,,一般,ほのお,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,かくとう,おんみつマント,0637-00,ウルガモス,,むし,ほのお,一般,ほのお,こだわりメガネ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0445-00,ガブリアス,,ドラゴン,じめん,一般,じめん,こだわりスカーフ,0998-00,セグレイブ,,ドラゴン,こおり,一般,こおり,いかさまダイス
220,2114.875,0248-00,バンギラス,,いわ,あく,一般,ひこう,じゃくてんほけん,0445-00,ガブリアス,,ドラゴン,じめん,一般,はがね,こだわりハチマキ,0462-00,ジバコイル,,でんき,はがね,一般,ひこう,こだわりメガネ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,あつぞこブーツ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ
223,2114.316,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ノーマル,きあいのタスキ,0977-00,ヘイラッシャ,,みず,,一般,じめん,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま
224,2113.048,0130-00,ギャラドス,,みず,ひこう,一般,みず,たべのこし,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ゴースト,いのちのたま,0212-00,ハッサム,,むし,はがね,一般,はがね,こだわりハチマキ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,とつげきチョッキ,0637-00,ウルガモス,,むし,ほのお,一般,くさ,あつぞこブーツ,0750-00,バンバドロ,,じめん,,一般,かくとう,オボンのみ
226,2112.482,0998-00,セグレイブ,,ドラゴン,こおり,一般,はがね,いかさまダイス,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,たべのこし,0959-00,デカヌチャン,,フェアリー,はがね,一般,みず,ふうせん,0970-00,キラフロル,,いわ,どく,一般,ひこう,きあいのタスキ,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりメガネ,0914-00,ウェーニバル,,みず,かくとう,一般,みず,ひかりのこな
227,2111.59,0279-00,ペリッパー,,みず,ひこう,一般,フェアリー,こだわりメガネ,0834-00,カジリガメ,,みず,いわ,一般,みず,いのちのたま,0591-00,モロバレル,,くさ,どく,一般,あく,だっしゅつパック,0450-00,カバルドン,,じめん,,一般,くさ,ゴツゴツメット,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,フェアリー,たべのこし,0983-00,ドドゲザン,,あく,はがね,一般,ひこう,とつげきチョッキ
234,2110.076,0149-00,カイリュー,,ドラゴン,ひこう,一般,ひこう,こだわりハチマキ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ノーマル,こだわりスカーフ,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0977-00,ヘイラッシャ,,みず,,一般,あく,オボンのみ,1000-00,サーフゴー,,はがね,ゴースト,一般,ノーマル,こだわりメガネ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ノーマル,きあいのタスキ
243,2107.3,0976-00,ミガルーサ,,みず,エスパー,一般,かくとう,オボンのみ,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ノーマル,ひかりのねんど,0983-00,ドドゲザン,,あく,はがね,一般,あく,ラムのみ,0637-00,ウルガモス,,むし,ほのお,一般,フェアリー,あつぞこブーツ,0979-00,コノヨザル,,かくとう,ゴースト,一般,ほのお,たべのこし,0998-00,セグレイブ,,ドラゴン,こおり,一般,じめん,とつげきチョッキ
254,2104.577,0887-00,ドラパルト,,ドラゴン,ゴースト,一般,ほのお,たべのこし,0934-00,キョジオーン,,いわ,,一般,みず,ふうせん,1000-00,サーフゴー,,はがね,ゴースト,一般,はがね,こだわりスカーフ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,はがね,オボンのみ,0149-00,カイリュー,,ドラゴン,ひこう,一般,フェアリー,ゴツゴツメット,0908-00,マスカーニャ,,くさ,あく,一般,あく,とつげきチョッキ
257,2104.124,0437-00,ドータクン,,はがね,エスパー,一般,みず,たべのこし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,フェアリー,いのちのたま,0635-00,サザンドラ,,あく,ドラゴン,一般,はがね,とつげきチョッキ,0911-00,ラウドボーン,,ほのお,ゴースト,一般,あく,あつぞこブーツ,0445-00,ガブリアス,,ドラゴン,じめん,一般,フェアリー,こだわりハチマキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,ゴツゴツメット
261,2103.209,0450-00,カバルドン,,じめん,,一般,くさ,さらさらいわ,0445-00,ガブリアス,,ドラゴン,じめん,一般,でんき,メトロノーム,0448-00,ルカリオ,,かくとう,はがね,一般,ノーマル,いのちのたま,0908-00,マスカーニャ,,くさ,あく,一般,あく,きあいのタスキ,0091-00,パルシェン,,みず,こおり,一般,いわ,おうじゃのしるし,0778-00,ミミッキュ,ばけたすがた,ゴースト,フェアリー,一般,ゴースト,こだわりスカーフ
264,2101.072,0911-00,ラウドボーン,,ほのお,ゴースト,一般,ほのお,こだわりメガネ,0479-02,ロトム,ウォッシュロトム,でんき,みず,一般,フェアリー,とつげきチョッキ,0149-00,カイリュー,,ドラゴン,ひこう,一般,ノーマル,おんみつマント,0908-00,マスカーニャ,,くさ,あく,一般,くさ,こだわりハチマキ,0445-00,ガブリアス,,ドラゴン,じめん,一般,ほのお,こだわりスカーフ,0968-00,ミミズズ,,はがね,,一般,かくとう,ゴツゴツメット
